STATE CODE	LOCALITY ID	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	DURATION MINUTES	EFFORT DISTANCE KM	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CO-VAU	L6364642	1.2096508	-70.2053833	2023-09-23	06:25:00	obsr894261	S150593714	Traveling	359	6.254	2	1	G10881851
CO-VAU	L6364642	1.2096508	-70.2053833	2023-11-16	14:45:00	obsr1074750	S154688418	Traveling	143	4.978	1	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	12:04:00	obsr669221	S138572343	Traveling	88	1.330	2	1	G10277387
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	08:03:00	obsr540781	S138571879	Traveling	96	1.500	2	1	G10277367
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	08:03:00	obsr669221	S138571878	Traveling	96	1.500	2	1	G10277367
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	12:04:00	obsr540781	S138572346	Traveling	88	1.330	2	1	G10277387
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	10:05:00	obsr540781	S138572159	Traveling	95	0.860	2	1	G10277379
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	10:05:00	obsr669221	S138572158	Traveling	95	0.860	2	1	G10277379
CO-VAU	L6475344	1.0133716	-71.2995636	2023-05-23	17:22:00	obsr723466	S155953946	Traveling	38	0.590	1	1	
CO-VAU	L6333630	1.1167220	-70.1062780	2023-03-05	15:23:00	obsr35239	S130847296	Traveling	410	21.000	7	1	G9808470
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-19	17:37:00	obsr669221	S138445796	Traveling	91	0.750	2	1	G10271156
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-19	17:37:00	obsr540781	S138445797	Traveling	91	0.750	2	1	G10271156
CO-VAU	L6364642	1.2096508	-70.2053833	2023-06-01	06:11:00	obsr217779	S140154215	Traveling	611	8.047	5	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-06-24	05:35:00	obsr2774010	S145295275	Traveling	360	2.000	2	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-03-05	06:11:00	obsr550217	S130337801	Traveling	506	12.697	3	1	G9803378
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-22	06:20:00	obsr674509	S126759931	Traveling	350	3.219	11	1	G9552407
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-22	06:20:00	obsr429980	S126890111	Traveling	350	3.219	11	1	G9552407
CO-VAU	L6364642	1.2096508	-70.2053833	2023-06-01	06:17:00	obsr1292608	S140169947	Traveling	130	1.400	5	1	G10361250
CO-VAU	L6364642	1.2096508	-70.2053833	2023-06-01	06:17:00	obsr742378	S140174644	Traveling	130	1.400	5	1	G10361250
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-10	05:50:00	obsr423367	S125886593	Traveling	589	6.160	3	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-08-06	06:09:00	obsr2076186	S146722421	Traveling	588	14.248	2	1	G11745014
CO-VAU	L6364642	1.2096508	-70.2053833	2023-11-15	14:29:00	obsr1074750	S154533484	Traveling	120	3.219	1	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-12-20	14:40:00	obsr1415421	S156775078	Traveling	96	2.324	3	1	G11343332
CO-VAU	L6364642	1.2096508	-70.2053833	2023-12-20	14:40:00	obsr685025	S156775204	Traveling	96	2.324	3	1	G11343332
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-31	05:29:00	obsr1292608	S140274447	Incidental			5	0	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-29	06:06:00	obsr1163340	S127360510	Traveling	303	3.786	4	0	G9587012
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-29	06:06:00	obsr1527374	S127299307	Traveling	303	3.786	4	0	G9587012
CO-VAU	L6364642	1.2096508	-70.2053833	2023-11-16	05:06:00	obsr1074750	S154571942	Traveling	406	11.481	7	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-08-19	06:03:00	obsr226527	S147711162	Traveling	395	6.309	3	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-09-21	14:55:00	obsr927113	S150444597	Traveling	129	2.240	2	1	G10873460
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-29	06:06:00	obsr814375	S127299717	Traveling	303	3.786	4	0	G9587012
CO-VAU	L6364642	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr3767457	S135368754	Traveling	485	7.000	8	1	G10043959
CO-VAU	L6364642	1.2096508	-70.2053833	2023-03-14	06:00:00	obsr1108318	S130913514	Traveling	360	6.000	2	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr345052	S134661511	Traveling	485	7.000	8	1	G10043959
CO-VAU	L6364642	1.2096508	-70.2053833	2023-08-14	15:00:00	obsr674140	S148443394	Traveling	131	1.609	6	1	
CO-VAU	L6475344	1.0133716	-71.2995636	2023-05-23	17:03:00	obsr723466	S155953648	Traveling	16	0.620	1	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-06	06:38:00	obsr798268	S125585490	Traveling	299	4.340	3	1	G9446663
CO-VAU	L6364642	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr163341	S128330338	Traveling	417	10.754	6	1	G9661793
CO-VAU	L6364642	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr431517	S128185610	Traveling	417	10.754	6	1	G9661793
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-17	05:50:00	obsr540781	S138143080	Traveling	124	2.360	2	1	G10254828
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-17	05:50:00	obsr669221	S138143077	Traveling	124	2.360	2	1	G10254828
CO-VAU	L6364642	1.2096508	-70.2053833	2023-06-01	12:15:00	obsr1292608	S140169070	Traveling	119	1.609	4	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-06-01	05:25:00	obsr1292608	S140168979	Traveling	123	1.722	4	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr638493	S128302296	Traveling	417	10.754	6	1	G9661793
CO-VAU	L6364642	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr434840	S131920450	Traveling	417	10.754	6	1	G9661793
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	14:45:00	obsr540781	S138572316	Traveling	10	0.310	2	1	G10277386
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-20	14:45:00	obsr669221	S138572314	Traveling	10	0.310	2	1	G10277386
CO-VAU	L6333630	1.1167220	-70.1062780	2023-03-05	15:23:00	obsr131647	S130763575	Traveling	410	21.000	7	1	G9808470
CO-VAU	L6364642	1.2096508	-70.2053833	2023-08-06	06:09:00	obsr3338462	S162073414	Traveling	588	14.248	2	1	G11745014
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-06	06:38:00	obsr540063	S125566362	Traveling	299	4.340	3	1	G9446663
CO-VAU	L6364642	1.2096508	-70.2053833	2023-08-14	14:59:00	obsr17263	S147790936	Historical	131	0.805	6	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-12-13	05:54:00	obsr4588382	S156247260	Traveling	276	3.560	3	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-17	07:54:00	obsr540781	S138143204	Traveling	69	0.680	2	1	G10254829
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-17	07:54:00	obsr669221	S138143203	Traveling	69	0.680	2	1	G10254829
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-22	06:20:00	obsr2841633	S127214677	Traveling	350	3.219	11	1	G9552407
CO-VAU	L6364642	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr724258	S134538490	Traveling	485	7.000	8	1	G10043959
CO-VAU	L6364642	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr169199	S134540073	Traveling	485	7.000	8	1	G10043959
CO-VAU	L6364642	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr162605	S134537970	Traveling	485	7.000	8	1	G10043959
CO-VAU	L6364642	1.2096508	-70.2053833	2023-01-22	06:20:00	obsr504374	S129848961	Traveling	350	3.219	11	1	G9552407
CO-VAU	L6364642	1.2096508	-70.2053833	2023-03-05	06:11:00	obsr3565484	S130696083	Traveling	506	12.697	3	1	G9803378
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-19	16:32:00	obsr669221	S138445742	Traveling	42	1.590	2	1	G10271154
CO-VAU	L6364642	1.2096508	-70.2053833	2023-06-01	06:17:00	obsr1158186	S140169723	Traveling	130	1.400	5	1	G10361250
CO-VAU	L6364642	1.2096508	-70.2053833	2023-05-19	16:32:00	obsr540781	S138445743	Traveling	42	1.590	2	1	G10271154
CO-VAU	L6364642	1.2096508	-70.2053833	2023-04-21	06:20:00	obsr306774	S134502054	Traveling	484	6.759	1	1	
CO-VAU	L10644291	1.2195971	-70.1963720	2024-02-16	14:16:00	obsr269273	S161704297	Incidental			1	0	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-03-27	06:12:00	obsr4824338	S169044920	Incidental			3	0	G11976863
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	06:18:00	obsr674509	S159360835	Stationary	103		4	1	G11558100
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr640821	S160082999	Traveling	97	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr674509	S159992908	Traveling	97	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-21	18:12:00	obsr1093718	S159504013	Incidental			4	0	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr793683	S166322614	Incidental			1	0	G11986148
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1310676	S160843038	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr216870	S160816902	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1132396	S160830945	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr674509	S160681005	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr640821	S160816903	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr3230294	S163283268	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1598981	S160861948	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-24	14:45:00	obsr1093718	S159721910	Traveling	70	5.000	3	1	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	06:39:00	obsr1343623	S159905039	Traveling	162	3.133	9	1	G11598425
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1310676	S160843035	Traveling	97	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-30	17:34:00	obsr640821	S160243692	Stationary	18		12	1	G11711826
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-24	05:55:00	obsr1093718	S159691723	Incidental			3	0	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-04	13:28:00	obsr1190104	S159744701	Traveling	720	30.000	1	1	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-20	08:00:00	obsr980975	S174520552	Stationary	90		2	1	G12386063
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-20	08:00:00	obsr4642090	S174981587	Stationary	90		2	1	G12386063
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr674509	S159512747	Traveling	121	4.041	10	1	G11590341
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr964946	S159793358	Traveling	121	4.041	10	1	G11590341
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr4590592	S159792308	Traveling	121	4.041	10	1	G11590341
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr1374315	S159792435	Traveling	121	4.041	10	1	G11590341
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr1503331	S159804425	Traveling	121	4.041	10	1	G11590341
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr1343623	S161356663	Traveling	121	4.041	10	1	G11590341
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	16:01:00	obsr217197	S159416114	Traveling	169	7.126	1	1	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	06:18:00	obsr1880441	S159364604	Stationary	103		4	1	G11558100
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1174086	S161279844	Traveling	166	1.999	12	1	G11668129
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-13	06:00:00	obsr2742657	S166988098	Traveling	150	4.000	5	1	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1132396	S160086189	Traveling	97	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1174086	S161279730	Traveling	97	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1598981	S160861960	Traveling	97	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr2907636	S161527181	Incidental			1	0	G11986148
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr4594650	S166310519	Incidental			1	0	G11986148
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr810318	S166312898	Incidental			1	0	G11986148
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-24	10:57:00	obsr1093718	S159691612	Traveling	40	5.000	3	1	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-05	06:10:00	obsr1190104	S159744745	Traveling	300	30.000	1	1	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr1798218	S167525719	Incidental			1	0	G11986148
CO-VAU	L11253041	1.1579360	-70.0085960	2024-02-09	05:23:00	obsr1325831	S161055956	Traveling	698	15.110	5	1	G11702831
CO-VAU	L11253041	1.1579360	-70.0085960	2024-02-09	05:23:00	obsr1498022	S161312796	Traveling	698	15.110	5	1	G11702831
CO-VAU	L11253041	1.1579360	-70.0085960	2024-03-26	15:54:00	obsr269273	S166100947	Stationary	20		3	1	G11974610
CO-VAU	L11253041	1.1579360	-70.0085960	2024-03-26	15:54:00	obsr4824338	S166101199	Stationary	20		3	1	G11974610
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	06:39:00	obsr674509	S159904511	Traveling	162	3.133	9	1	G11598425
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	06:39:00	obsr1374315	S162857821	Traveling	162	3.133	9	1	G11598425
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	06:39:00	obsr217197	S160006232	Traveling	162	3.133	9	1	G11598425
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	06:39:00	obsr964946	S160814648	Traveling	162	3.133	9	1	G11598425
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	06:39:00	obsr4590592	S159978907	Traveling	162	3.133	9	1	G11598425
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr3230294	S163283267	Traveling	97	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr216870	S160082998	Traveling	98	3.517	11	1	G11612744
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-22	09:37:00	obsr1093718	S159587514	Traveling	20	1.000	3	1	
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-30	17:34:00	obsr216870	S161452466	Stationary	18		12	1	G11711826
CO-VAU	L11222512	1.2595480	-70.2355450	2024-01-20	06:18:00	obsr964946	S159361407	Stationary	103		4	1	G11558100
CO-VAU	L11222512	1.2595480	-70.2355450	2024-03-27	06:12:00	obsr269273	S166145410	Incidental			3	0	G11976863
CO-VAU	L11253041	1.1579360	-70.0085960	2024-02-18	14:28:00	obsr269273	S162142211	Traveling	75	0.530	4	1	
CO-VAU	L11253041	1.1579360	-70.0085960	2024-02-09	22:34:00	obsr1095083	S161064775	Incidental			1	0	
CO-VAU	L1193330	1.1825942	-70.1581764	2024-01-23	05:17:00	obsr1093718	S159654741	Incidental			4	0	
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-10	06:01:00	obsr793683	S161267592	Traveling	469	11.725	6	1	G11689021
CO-VAU	L1193326	1.2228872	-70.2310359	2024-01-17	05:43:00	obsr964946	S159238052	Traveling	443	6.152	4	1	G11548978
CO-VAU	L1193327	1.2677789	-70.1946759	2024-03-27	05:56:00	obsr1045652	S166149531	Traveling	264	4.685	4	1	G11977033
CO-VAU	L1193327	1.2677789	-70.1946759	2024-03-27	05:56:00	obsr295367	S166149414	Traveling	264	4.685	4	1	G11977033
CO-VAU	L1193327	1.2677789	-70.1946759	2024-03-27	05:56:00	obsr194453	S166147312	Traveling	264	4.685	4	1	G11977033
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-06	14:07:00	obsr1095083	S160803064	Incidental			1	0	
CO-VAU	L1193327	1.2677789	-70.1946759	2024-01-26	14:46:00	obsr1374315	S159909256	Traveling	121	2.081	10	1	G11598424
CO-VAU	L1193327	1.2677789	-70.1946759	2024-01-26	14:46:00	obsr1343623	S159905033	Traveling	121	2.081	10	1	G11598424
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr3230294	S163283269	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr674509	S160462591	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr1598981	S160861949	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr1174086	S161279834	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr216870	S160816858	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr640821	S160816859	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193326	1.2228872	-70.2310359	2024-05-11	08:00:00	obsr2774010	S174076268	Traveling	120	3.000	2	1	
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-10	06:01:00	obsr4594650	S161190408	Traveling	469	11.725	6	1	G11689021
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr1132396	S160830939	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-02	14:50:00	obsr1310676	S160843041	Traveling	200	2.000	12	1	G11668125
CO-VAU	L1193330	1.1825942	-70.1581764	2024-01-08	06:10:00	obsr1421921	S158448666	Traveling	300	3.000	3	0	
CO-VAU	L1193330	1.1825942	-70.1581764	2024-03-23	16:48:00	obsr1045652	S165752750	Stationary	1		4	1	G11954054
CO-VAU	L1193327	1.2677789	-70.1946759	2024-01-26	14:46:00	obsr217197	S160006195	Traveling	121	2.081	10	1	G11598424
CO-VAU	L1193327	1.2677789	-70.1946759	2024-01-26	14:46:00	obsr964946	S159943664	Traveling	121	2.081	10	1	G11598424
CO-VAU	L1193327	1.2677789	-70.1946759	2024-01-26	14:46:00	obsr4590592	S162187158	Traveling	121	2.081	10	1	G11598424
CO-VAU	L1193327	1.2677789	-70.1946759	2024-05-11	06:35:00	obsr4892342	S173684084	Traveling	230	12.080	4	0	
CO-VAU	L1193326	1.2228872	-70.2310359	2024-01-17	05:43:00	obsr1880441	S159237452	Traveling	443	6.152	4	1	G11548978
CO-VAU	L1193326	1.2228872	-70.2310359	2024-01-17	05:43:00	obsr674509	S159168124	Traveling	443	6.152	4	1	G11548978
CO-VAU	L1193327	1.2677789	-70.1946759	2024-01-26	14:46:00	obsr674509	S159886320	Traveling	121	2.081	10	1	G11598424
CO-VAU	L1193327	1.2677789	-70.1946759	2024-04-08	07:11:00	obsr893589	S167753044	Traveling	288	5.559	3	1	
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-10	06:01:00	obsr1798218	S167525783	Traveling	469	11.725	6	1	G11689021
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-17	16:19:00	obsr269273	S161913906	Traveling	48	1.050	4	1	
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-10	06:01:00	obsr810318	S161144587	Traveling	469	11.725	6	1	G11689021
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-10	06:01:00	obsr2907636	S161143273	Traveling	469	11.725	6	1	G11689021
CO-VAU	L1193327	1.2677789	-70.1946759	2024-02-10	06:01:00	obsr2371377	S161392006	Traveling	469	11.725	6	1	G11689021
CO-VAU	L1193330	1.1825942	-70.1581764	2024-03-23	16:48:00	obsr194453	S165752583	Stationary	1		4	1	G11954054
CO-VAU	L1193330	1.1825942	-70.1581764	2024-03-23	16:48:00	obsr295367	S165781221	Stationary	1		4	1	G11954054
CO-VAU	L13763432	1.1224500	-70.0936070	2024-02-08	21:10:00	obsr1095083	S160978383	Incidental			1	0	
CO-VAU	L13763432	1.1224500	-70.0936070	2024-04-10	06:05:00	obsr433512	S168092511	Traveling	41	0.302	2	1	G12073525
CO-VAU	L13763432	1.1224500	-70.0936070	2024-02-18	07:00:00	obsr269273	S162140455	Traveling	21	0.110	3	1	
CO-VAU	L13763432	1.1224500	-70.0936070	2024-02-20	08:00:00	obsr4642090	S174981549	Stationary	90		2	1	G12386061
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-26	16:46:00	obsr4824338	S166101198	Incidental			3	0	G11974609
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-23	06:00:00	obsr1343623	S161356569	Stationary	87		10	1	G11590336
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-23	06:00:00	obsr1503331	S159804382	Stationary	87		10	1	G11590336
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-23	06:00:00	obsr674509	S159781055	Stationary	87		10	1	G11590336
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-26	16:46:00	obsr269273	S166100991	Incidental			3	0	G11974609
CO-VAU	L13763432	1.1224500	-70.0936070	2024-04-09	05:29:00	obsr893589	S167896900	Traveling	74	0.554	3	1	G12067080
CO-VAU	L13763432	1.1224500	-70.0936070	2024-04-10	06:05:00	obsr893589	S167979265	Traveling	41	0.302	2	1	G12073525
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-09	05:30:00	obsr1421921	S158520515	Traveling	90	1.000	3	0	
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-23	06:00:00	obsr217197	S160005484	Stationary	87		10	1	G11590336
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-23	06:00:00	obsr1374315	S159792441	Stationary	87		10	1	G11590336
CO-VAU	L13763432	1.1224500	-70.0936070	2024-05-31	05:28:00	obsr169881	S178498421	Traveling	99	0.795	3	1	
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr1174086	S161279779	Stationary	106		1	1	G11668098
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr1132396	S160830845	Stationary	106		1	1	G11668098
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr640821	S160816305	Stationary	106		1	1	G11668098
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr1598981	S160861957	Stationary	106		1	1	G11668098
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr1310676	S160843048	Stationary	106		1	1	G11668098
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-23	15:10:00	obsr295367	S165752887	Traveling	21	0.425	4	1	G11954057
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-26	06:09:00	obsr269273	S166099980	Traveling	45	0.450	3	1	G11974513
CO-VAU	L13763432	1.1224500	-70.0936070	2024-04-09	05:29:00	obsr433512	S167957005	Traveling	74	0.554	3	1	G12067080
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-26	06:09:00	obsr4824338	S166100117	Traveling	45	0.450	3	1	G11974513
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-23	15:10:00	obsr1045652	S165752753	Traveling	21	0.425	4	1	G11954057
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-23	06:00:00	obsr4590592	S159792286	Stationary	87		10	1	G11590336
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr674509	S160229918	Stationary	106		1	1	G11668098
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-23	06:00:00	obsr964946	S159793325	Stationary	87		10	1	G11590336
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr216870	S160816303	Stationary	106		1	1	G11668098
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-23	05:50:00	obsr295367	S165752892	Traveling	236	0.402	4	1	G11954062
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-23	05:50:00	obsr1045652	S165752758	Traveling	236	0.402	4	1	G11954062
CO-VAU	L13763432	1.1224500	-70.0936070	2024-03-23	05:50:00	obsr194453	S165751771	Traveling	236	0.402	4	1	G11954062
CO-VAU	L13763432	1.1224500	-70.0936070	2024-02-20	08:00:00	obsr980975	S174520556	Stationary	90		2	1	G12386061
CO-VAU	L13763432	1.1224500	-70.0936070	2024-01-30	05:44:00	obsr3230294	S163283288	Stationary	106		1	1	G11668098
CO-VAU	L1405843	1.1303000	-70.1407000	2024-01-23	14:04:00	obsr1093718	S159654833	Traveling	195	5.140	3	1	
CO-VAU	L1450896	1.2205831	-70.2384067	2024-01-24	07:36:00	obsr1374315	S159792240	Traveling	373	6.181	10	1	G11590323
CO-VAU	L1450896	1.2205831	-70.2384067	2024-02-07	13:57:00	obsr1095083	S160876370	Incidental			1	0	
CO-VAU	L1450896	1.2205831	-70.2384067	2024-02-07	05:08:00	obsr1498022	S161312833	Traveling	480	6.000	5	1	G11702827
CO-VAU	L1450896	1.2205831	-70.2384067	2024-04-07	06:02:00	obsr433512	S167785473	Traveling	603	12.064	3	1	G12058348
CO-VAU	L1450896	1.2205831	-70.2384067	2024-02-02	06:02:00	obsr1598981	S160861951	Traveling	341	2.381	12	1	G11668116
CO-VAU	L1450896	1.2205831	-70.2384067	2024-01-17	15:14:00	obsr1880441	S159237455	Traveling	117	2.548	4	1	G11548973
CO-VAU	L1450896	1.2205831	-70.2384067	2024-02-09	05:48:00	obsr810318	S161052544	Traveling	703	16.207	6	1	G11683537
CO-VAU	L1450896	1.2205831	-70.2384067	2024-02-17	07:08:00	obsr269273	S161885419	Traveling	143	1.230	4	1	
